[egoonet]2013-08-19 16:27:05,778 DEBUG main org.jboss.logging Logging Provider: org.jboss.logging.Log4jLoggerProvider
[egoonet]2013-08-20 13:54:07,422 DEBUG processExecutor-33 org.hibernate.SQL /* from StatData where referenceID = :id */ select statdata0_.ID as ID1_6_, statdata0_.RANGEVALUE as RANGEVAL3_6_, statdata0_.REFERENCEID as REFERENC4_6_, statdata0_.STATVALUE as STATVALU5_6_, statdata0_.SUBSCRIBETYPE as SUBSCRIB6_6_, statdata0_.SUBSCRIBENAME as SUBSCRIB7_6_, statdata0_.PROPERTIES as PROPERTI8_6_, statdata0_.CREATETIME as CREATETI9_6_, statdata0_.UPDATETIME as UPDATET10_6_, statdata0_.STATTYPE as STATTYPE2_6_ from STATDATA statdata0_ where statdata0_.REFERENCEID=?
[egoonet]2013-08-20 13:54:07,421 INFO processExecutor-34 com.egoonet.callcenter.controller.statserver.ProcessMessageTask [recieve msg from statserver] refID=3,value=1260
[egoonet]2013-08-20 13:54:07,423 DEBUG processExecutor-34 org.hibernate.engine.transaction.spi.AbstractTransactionImpl begin
[egoonet]2013-08-20 13:54:07,423 DEBUG processExecutor-34 org.hibernate.engine.jdbc.internal.LogicalConnectionImpl Obtaining JDBC connection
[egoonet]2013-08-20 13:54:07,424 DEBUG processExecutor-34 org.hibernate.engine.jdbc.internal.LogicalConnectionImpl Obtained JDBC connection
[egoonet]2013-08-20 13:54:07,424 DEBUG processExecutor-34 org.hibernate.engine.transaction.internal.jdbc.JdbcTransaction initial autocommit status: true
[egoonet]2013-08-20 13:54:07,424 DEBUG processExecutor-34 org.hibernate.engine.transaction.internal.jdbc.JdbcTransaction disabling autocommit
[egoonet]2013-08-20 13:54:07,424 DEBUG processExecutor-34 org.hibernate.SQL /* from StatData where referenceID = :id */ select statdata0_.ID as ID1_6_, statdata0_.RANGEVALUE as RANGEVAL3_6_, statdata0_.REFERENCEID as REFERENC4_6_, statdata0_.STATVALUE as STATVALU5_6_, statdata0_.SUBSCRIBETYPE as SUBSCRIB6_6_, statdata0_.SUBSCRIBENAME as SUBSCRIB7_6_, statdata0_.PROPERTIES as PROPERTI8_6_, statdata0_.CREATETIME as CREATETI9_6_, statdata0_.UPDATETIME as UPDATET10_6_, statdata0_.STATTYPE as STATTYPE2_6_ from STATDATA statdata0_ where statdata0_.REFERENCEID=?
[egoonet]2013-08-20 13:54:07,424 DEBUG processExecutor-33 org.hibernate.loader.Loader Result set row: 0
[egoonet]2013-08-20 13:54:07,425 DEBUG processExecutor-33 org.hibernate.loader.Loader Result row: EntityKey[com.egoonet.callcenter.model.StatData#1969]
[egoonet]2013-08-20 13:54:07,425 DEBUG processExecutor-33 org.hibernate.engine.internal.TwoPhaseLoad Resolving associations for [com.egoonet.callcenter.model.GroupStatistics#1969]
[egoonet]2013-08-20 13:54:07,425 DEBUG processExecutor-33 org.hibernate.engine.internal.TwoPhaseLoad Done materializing entity [com.egoonet.callcenter.model.GroupStatistics#1969]
[egoonet]2013-08-20 13:54:07,426 DEBUG processExecutor-33 org.hibernate.engine.transaction.spi.AbstractTransactionImpl committing
[egoonet]2013-08-20 13:54:07,426 DEBUG processExecutor-33 org.hibernate.event.internal.AbstractFlushingEventListener Processing flush-time cascades
[egoonet]2013-08-20 13:54:07,426 DEBUG processExecutor-33 org.hibernate.event.internal.AbstractFlushingEventListener Dirty checking collections
[egoonet]2013-08-20 13:54:07,426 DEBUG processExecutor-33 org.hibernate.event.internal.AbstractFlushingEventListener Flushed: 0 insertions, 0 updates, 0 deletions to 1 objects
[egoonet]2013-08-20 13:54:07,426 DEBUG processExecutor-33 org.hibernate.event.internal.AbstractFlushingEventListener Flushed: 0 (re)creations, 0 updates, 0 removals to 0 collections
[egoonet]2013-08-20 13:54:07,426 DEBUG processExecutor-33 org.hibernate.internal.util.EntityPrinter Listing entities:
[egoonet]2013-08-20 13:54:07,427 DEBUG processExecutor-33 org.hibernate.internal.util.EntityPrinter com.egoonet.callcenter.model.StatData{id=1969, createTime=2013-08-20 13:52:31.0, subscribeType=Total_Calls_Handled, updateTime=2013-08-20 13:53:13.0, statvalue=1259.0, rangevalue=0, properties=null, subscribeName=KM_ZongHe_APG, referenceID=3}
[egoonet]2013-08-20 13:54:07,427 DEBUG processExecutor-34 org.hibernate.loader.Loader Result set row: 0
[egoonet]2013-08-20 13:54:07,427 DEBUG processExecutor-34 org.hibernate.loader.Loader Result row: EntityKey[com.egoonet.callcenter.model.StatData#1969]
[egoonet]2013-08-20 13:54:07,428 DEBUG processExecutor-34 org.hibernate.engine.internal.TwoPhaseLoad Resolving associations for [com.egoonet.callcenter.model.GroupStatistics#1969]
[egoonet]2013-08-20 13:54:07,428 DEBUG processExecutor-34 org.hibernate.engine.internal.TwoPhaseLoad Done materializing entity [com.egoonet.callcenter.model.GroupStatistics#1969]
[egoonet]2013-08-20 13:54:07,428 DEBUG processExecutor-34 org.hibernate.engine.transaction.spi.AbstractTransactionImpl committing
[egoonet]2013-08-20 13:54:07,428 DEBUG processExecutor-34 org.hibernate.event.internal.AbstractFlushingEventListener Processing flush-time cascades
[egoonet]2013-08-20 13:54:07,429 DEBUG processExecutor-34 org.hibernate.event.internal.AbstractFlushingEventListener Dirty checking collections
[egoonet]2013-08-20 13:54:07,429 DEBUG processExecutor-34 org.hibernate.event.internal.AbstractFlushingEventListener Flushed: 0 insertions, 0 updates, 0 deletions to 1 objects
[egoonet]2013-08-20 13:54:07,429 DEBUG processExecutor-34 org.hibernate.event.internal.AbstractFlushingEventListener Flushed: 0 (re)creations, 0 updates, 0 removals to 0 collections
[egoonet]2013-08-20 13:54:07,429 DEBUG processExecutor-34 org.hibernate.internal.util.EntityPrinter Listing entities:
[egoonet]2013-08-20 13:54:07,429 DEBUG processExecutor-34 org.hibernate.internal.util.EntityPrinter com.egoonet.callcenter.model.StatData{id=1969, createTime=2013-08-20 13:52:31.0, subscribeType=Total_Calls_Handled, updateTime=2013-08-20 13:53:13.0, statvalue=1259.0, rangevalue=0, properties=null, subscribeName=KM_ZongHe_APG, referenceID=3}
[egoonet]2013-08-20 13:54:07,428 DEBUG processExecutor-33 org.hibernate.engine.transaction.internal.jdbc.JdbcTransaction committed JDBC Connection
[egoonet]2013-08-20 13:54:07,429 DEBUG processExecutor-33 org.hibernate.engine.transaction.internal.jdbc.JdbcTransaction re-enabling autocommit
[egoonet]2013-08-20 13:54:07,430 DEBUG processExecutor-33 org.hibernate.engine.jdbc.internal.LogicalConnectionImpl Releasing JDBC connection
[egoonet]2013-08-20 13:54:07,430 DEBUG processExecutor-33 org.hibernate.engine.jdbc.internal.LogicalConnectionImpl Released JDBC connection
[egoonet]2013-08-20 13:54:07,430 DEBUG processExecutor-33 org.hibernate.engine.transaction.spi.AbstractTransactionImpl begin
[egoonet]2013-08-20 13:54:07,430 DEBUG processExecutor-33 org.hibernate.engine.jdbc.internal.LogicalConnectionImpl Obtaining JDBC connection
[egoonet]2013-08-20 13:54:07,430 DEBUG processExecutor-33 org.hibernate.engine.jdbc.internal.LogicalConnectionImpl Obtained JDBC connection
[egoonet]2013-08-20 13:54:07,430 DEBUG processExecutor-33 org.hibernate.engine.transaction.internal.jdbc.JdbcTransaction initial autocommit status: true
[egoonet]2013-08-20 13:54:07,430 DEBUG processExecutor-33 org.hibernate.engine.transaction.internal.jdbc.JdbcTransaction disabling autocommit
[egoonet]2013-08-20 13:54:07,430 DEBUG processExecutor-33 org.hibernate.engine.transaction.spi.AbstractTransactionImpl committing
[egoonet]2013-08-20 13:54:07,430 DEBUG processExecutor-33 org.hibernate.event.internal.AbstractFlushingEventListener Processing flush-time cascades
[egoonet]2013-08-20 13:54:07,430 DEBUG processExecutor-33 org.hibernate.event.internal.AbstractFlushingEventListener Dirty checking collections
[egoonet]2013-08-20 13:54:07,430 DEBUG processExecutor-33 org.hibernate.event.internal.AbstractFlushingEventListener Flushed: 0 insertions, 1 updates, 0 deletions to 1 objects
[egoonet]2013-08-20 13:54:07,430 DEBUG processExecutor-33 org.hibernate.event.internal.AbstractFlushingEventListener Flushed: 0 (re)creations, 0 updates, 0 removals to 0 collections
[egoonet]2013-08-20 13:54:07,430 DEBUG processExecutor-33 org.hibernate.internal.util.EntityPrinter Listing entities:
[egoonet]2013-08-20 13:54:07,430 DEBUG processExecutor-33 org.hibernate.internal.util.EntityPrinter com.egoonet.callcenter.model.GroupStatistics{id=1969, createTime=2013-08-20 13:52:31.0, subscribeType=Total_Calls_Handled, updateTime=Tue Aug 20 13:54:07 CST 2013, statvalue=1260.0, rangevalue=0, properties=null, subscribeName=KM_ZongHe_APG, referenceID=3}
[egoonet]2013-08-20 13:54:07,430 DEBUG processExecutor-33 org.hibernate.SQL /* update com.egoonet.callcenter.model.GroupStatistics */ update STATDATA set RANGEVALUE=?, REFERENCEID=?, STATVALUE=?, SUBSCRIBETYPE=?, SUBSCRIBENAME=?, PROPERTIES=?, CREATETIME=?, UPDATETIME=? where ID=?
[egoonet]2013-08-20 13:54:07,429 DEBUG processExecutor-34 org.hibernate.engine.transaction.internal.jdbc.JdbcTransaction committed JDBC Connection
[egoonet]2013-08-20 13:54:07,431 DEBUG processExecutor-34 org.hibernate.engine.transaction.internal.jdbc.JdbcTransaction re-enabling autocommit
[egoonet]2013-08-20 13:54:07,431 DEBUG processExecutor-34 org.hibernate.engine.jdbc.internal.LogicalConnectionImpl Releasing JDBC connection
[egoonet]2013-08-20 13:54:07,431 DEBUG processExecutor-34 org.hibernate.engine.jdbc.internal.LogicalConnectionImpl Released JDBC connection
[egoonet]2013-08-20 13:54:07,431 DEBUG processExecutor-34 org.hibernate.engine.transaction.spi.AbstractTransactionImpl begin
[egoonet]2013-08-20 13:54:07,432 DEBUG processExecutor-34 org.hibernate.engine.jdbc.internal.LogicalConnectionImpl Obtaining JDBC connection
[egoonet]2013-08-20 13:54:07,432 DEBUG processExecutor-34 org.hibernate.engine.jdbc.internal.LogicalConnectionImpl Obtained JDBC connection
[egoonet]2013-08-20 13:54:07,432 DEBUG processExecutor-34 org.hibernate.engine.transaction.internal.jdbc.JdbcTransaction initial autocommit status: true
[egoonet]2013-08-20 13:54:07,432 DEBUG processExecutor-34 org.hibernate.engine.transaction.internal.jdbc.JdbcTransaction disabling autocommit
[egoonet]2013-08-20 13:54:07,432 DEBUG processExecutor-34 org.hibernate.engine.transaction.spi.AbstractTransactionImpl committing
[egoonet]2013-08-20 13:54:07,432 DEBUG processExecutor-34 org.hibernate.event.internal.AbstractFlushingEventListener Processing flush-time cascades
[egoonet]2013-08-20 13:54:07,432 DEBUG processExecutor-34 org.hibernate.event.internal.AbstractFlushingEventListener Dirty checking collections
[egoonet]2013-08-20 13:54:07,432 DEBUG processExecutor-34 org.hibernate.event.internal.AbstractFlushingEventListener Flushed: 0 insertions, 1 updates, 0 deletions to 1 objects
[egoonet]2013-08-20 13:54:07,432 DEBUG processExecutor-34 org.hibernate.event.internal.AbstractFlushingEventListener Flushed: 0 (re)creations, 0 updates, 0 removals to 0 collections
[egoonet]2013-08-20 13:54:07,432 DEBUG processExecutor-34 org.hibernate.internal.util.EntityPrinter Listing entities:
[egoonet]2013-08-20 13:54:07,432 DEBUG processExecutor-34 org.hibernate.internal.util.EntityPrinter com.egoonet.callcenter.model.GroupStatistics{id=1969, createTime=2013-08-20 13:52:31.0, subscribeType=Total_Calls_Handled, updateTime=Tue Aug 20 13:54:07 CST 2013, statvalue=1260.0, rangevalue=0, properties=null, subscribeName=KM_ZongHe_APG, referenceID=3}
[egoonet]2013-08-20 13:54:07,433 DEBUG processExecutor-34 org.hibernate.SQL /* update com.egoonet.callcenter.model.GroupStatistics */ update STATDATA set RANGEVALUE=?, REFERENCEID=?, STATVALUE=?, SUBSCRIBETYPE=?, SUBSCRIBENAME=?, PROPERTIES=?, CREATETIME=?, UPDATETIME=? where ID=?
[egoonet]2013-08-20 13:54:07,434 DEBUG processExecutor-33 org.hibernate.engine.transaction.internal.jdbc.JdbcTransaction committed JDBC Connection
[egoonet]2013-08-20 13:54:07,435 DEBUG processExecutor-33 org.hibernate.engine.transaction.internal.jdbc.JdbcTransaction re-enabling autocommit
[egoonet]2013-08-20 13:54:07,435 DEBUG processExecutor-33 org.hibernate.engine.jdbc.internal.JdbcCoordinatorImpl HHH000420: Closing un-released batch
[egoonet]2013-08-20 13:54:07,435 DEBUG processExecutor-33 org.hibernate.engine.jdbc.internal.LogicalConnectionImpl Releasing JDBC connection
[egoonet]2013-08-20 13:54:07,435 DEBUG processExecutor-33 org.hibernate.engine.jdbc.internal.LogicalConnectionImpl Released JDBC connection
[egoonet]2013-08-20 13:54:07,435 DEBUG processExecutor-34 org.hibernate.engine.transaction.internal.jdbc.JdbcTransaction committed JDBC Connection
[egoonet]2013-08-20 13:54:07,435 DEBUG processExecutor-34 org.hibernate.engine.transaction.internal.jdbc.JdbcTransaction re-enabling autocommit
[egoonet]2013-08-20 13:54:07,435 DEBUG processExecutor-34 org.hibernate.engine.jdbc.internal.JdbcCoordinatorImpl HHH000420: Closing un-released batch
[egoonet]2013-08-20 13:54:07,435 DEBUG processExecutor-34 org.hibernate.engine.jdbc.internal.LogicalConnectionImpl Releasing JDBC connection
[egoonet]2013-08-20 13:54:07,435 DEBUG processExecutor-34 org.hibernate.engine.jdbc.internal.LogicalConnectionImpl Released JDBC connection
[egoonet]2013-08-20 13:54:09,782 INFO main com.egoonet.callcenter.controller.StatServerController  Process Message 
[egoonet]2013-08-20 13:54:09,783 INFO processExecutor-35 com.egoonet.callcenter.controller.statserver.ProcessMessageTask [recieve msg from statserver] refID=2,value=1799
[egoonet]2013-08-20 13:54:09,783 DEBUG processExecutor-35 org.hibernate.engine.transaction.spi.AbstractTransactionImpl begin
[egoonet]2013-08-20 13:54:09,783 DEBUG processExecutor-35 org.hibernate.engine.jdbc.internal.LogicalConnectionImpl Obtaining JDBC connection
[egoonet]2013-08-20 13:54:09,783 DEBUG processExecutor-35 org.hibernate.engine.jdbc.internal.LogicalConnectionImpl Obtained JDBC connection
[egoonet]2013-08-20 13:54:09,784 DEBUG processExecutor-35 org.hibernate.engine.transaction.internal.jdbc.JdbcTransaction initial autocommit status: true
[egoonet]2013-08-20 13:54:09,784 DEBUG processExecutor-35 org.hibernate.engine.transaction.internal.jdbc.JdbcTransaction disabling autocommit
[egoonet]2013-08-20 13:54:09,784 DEBUG processExecutor-35 org.hibernate.SQL /* from StatData where referenceID = :id */ select statdata0_.ID as ID1_6_, statdata0_.RANGEVALUE as RANGEVAL3_6_, statdata0_.REFERENCEID as REFERENC4_6_, statdata0_.STATVALUE as STATVALU5_6_, statdata0_.SUBSCRIBETYPE as SUBSCRIB6_6_, statdata0_.SUBSCRIBENAME as SUBSCRIB7_6_, statdata0_.PROPERTIES as PROPERTI8_6_, statdata0_.CREATETIME as CREATETI9_6_, statdata0_.UPDATETIME as UPDATET10_6_, statdata0_.STATTYPE as STATTYPE2_6_ from STATDATA statdata0_ where statdata0_.REFERENCEID=?
[egoonet]2013-08-20 13:54:09,785 DEBUG processExecutor-35 org.hibernate.loader.Loader Result set row: 0
[egoonet]2013-08-20 13:54:09,785 DEBUG processExecutor-35 org.hibernate.loader.Loader Result row: EntityKey[com.egoonet.callcenter.model.StatData#1968]
[egoonet]2013-08-20 13:54:09,786 DEBUG processExecutor-35 org.hibernate.engine.internal.TwoPhaseLoad Resolving associations for [com.egoonet.callcenter.model.QueueStatistics#1968]
[egoonet]2013-08-20 13:54:09,786 DEBUG processExecutor-35 org.hibernate.engine.internal.TwoPhaseLoad Done materializing entity [com.egoonet.callcenter.model.QueueStatistics#1968]
[egoonet]2013-08-20 13:54:09,786 DEBUG processExecutor-35 org.hibernate.engine.transaction.spi.AbstractTransactionImpl committing
[egoonet]2013-08-20 13:54:09,786 DEBUG processExecutor-35 org.hibernate.event.internal.AbstractFlushingEventListener Processing flush-time cascades
[egoonet]2013-08-20 13:54:09,786 DEBUG processExecutor-35 org.hibernate.event.internal.AbstractFlushingEventListener Dirty checking collections
[egoonet]2013-08-20 13:54:09,786 DEBUG processExecutor-35 org.hibernate.event.internal.AbstractFlushingEventListener Flushed: 0 insertions, 0 updates, 0 deletions to 1 objects
[egoonet]2013-08-20 13:54:09,786 DEBUG processExecutor-35 org.hibernate.event.internal.AbstractFlushingEventListener Flushed: 0 (re)creations, 0 updates, 0 removals to 0 collections
[egoonet]2013-08-20 13:54:09,786 DEBUG processExecutor-35 org.hibernate.internal.util.EntityPrinter Listing entities:
[egoonet]2013-08-20 13:54:09,786 DEBUG processExecutor-35 org.hibernate.internal.util.EntityPrinter com.egoonet.callcenter.model.StatData{id=1968, createTime=2013-08-20 13:52:31.0, subscribeType=Total_Calls_Entered, updateTime=2013-08-20 13:54:00.0, statvalue=1798.0, rangevalue=0, properties=null, subscribeName=KM_ZongHe_APQ@alipayHZSIPSwitch, referenceID=2}
[egoonet]2013-08-20 13:54:09,787 DEBUG processExecutor-35 org.hibernate.engine.transaction.internal.jdbc.JdbcTransaction committed JDBC Connection
[egoonet]2013-08-20 13:54:09,787 DEBUG processExecutor-35 org.hibernate.engine.transaction.internal.jdbc.JdbcTransaction re-enabling autocommit
[egoonet]2013-08-20 13:54:09,787 DEBUG processExecutor-35 org.hibernate.engine.jdbc.internal.LogicalConnectionImpl Releasing JDBC connection
[egoonet]2013-08-20 13:54:09,787 DEBUG processExecutor-35 org.hibernate.engine.jdbc.internal.LogicalConnectionImpl Released JDBC connection
[egoonet]2013-08-20 13:54:09,787 DEBUG processExecutor-35 org.hibernate.engine.transaction.spi.AbstractTransactionImpl begin
[egoonet]2013-08-20 13:54:09,787 DEBUG processExecutor-35 org.hibernate.engine.jdbc.internal.LogicalConnectionImpl Obtaining JDBC connection
[egoonet]2013-08-20 13:54:09,787 DEBUG processExecutor-35 org.hibernate.engine.jdbc.internal.LogicalConnectionImpl Obtained JDBC connection
[egoonet]2013-08-20 13:54:09,787 DEBUG processExecutor-35 org.hibernate.engine.transaction.internal.jdbc.JdbcTransaction initial autocommit status: true
[egoonet]2013-08-20 13:54:09,787 DEBUG processExecutor-35 org.hibernate.engine.transaction.internal.jdbc.JdbcTransaction disabling autocommit
[egoonet]2013-08-20 13:54:09,787 DEBUG processExecutor-35 org.hibernate.engine.transaction.spi.AbstractTransactionImpl committing
[egoonet]2013-08-20 13:54:09,787 DEBUG processExecutor-35 org.hibernate.event.internal.AbstractFlushingEventListener Processing flush-time cascades
[egoonet]2013-08-20 13:54:09,787 DEBUG processExecutor-35 org.hibernate.event.internal.AbstractFlushingEventListener Dirty checking collections
[egoonet]2013-08-20 13:54:09,787 DEBUG processExecutor-35 org.hibernate.event.internal.AbstractFlushingEventListener Flushed: 0 insertions, 1 updates, 0 deletions to 1 objects
[egoonet]2013-08-20 13:54:09,787 DEBUG processExecutor-35 org.hibernate.event.internal.AbstractFlushingEventListener Flushed: 0 (re)creations, 0 updates, 0 removals to 0 collections
[egoonet]2013-08-20 13:54:09,787 DEBUG processExecutor-35 org.hibernate.internal.util.EntityPrinter Listing entities:
[egoonet]2013-08-20 13:54:09,788 DEBUG processExecutor-35 org.hibernate.internal.util.EntityPrinter com.egoonet.callcenter.model.QueueStatistics{id=1968, createTime=2013-08-20 13:52:31.0, subscribeType=Total_Calls_Entered, updateTime=Tue Aug 20 13:54:09 CST 2013, statvalue=1799.0, rangevalue=0, properties=null, subscribeName=KM_ZongHe_APQ@alipayHZSIPSwitch, referenceID=2}
[egoonet]2013-08-20 13:54:09,788 DEBUG processExecutor-35 org.hibernate.SQL /* update com.egoonet.callcenter.model.QueueStatistics */ update STATDATA set RANGEVALUE=?, REFERENCEID=?, STATVALUE=?, SUBSCRIBETYPE=?, SUBSCRIBENAME=?, PROPERTIES=?, CREATETIME=?, UPDATETIME=? where ID=?
